gliederungsschluessel,gliederungsebene,name,url
11102211,OV,Rhein-Nahe,
11102300,KV,Mayen-Koblenz,http://www.gruene-myk.de
11102301,OV,Andernach,
11102303,OV,Mendig,
11102304,OV,Maifeld-Rhein-Mosel,
11102305,OV,Vallendar,
11102306,OV,Bendorf,
11102308,OV,Mayen/Vordereifel,
11102400,KV,Neustadt-Weinstraße,http://gruene-neustadt-weinstrasse.de/
11102500,KV,Neuwied,http://www.gruene-neuwied.de
11102501,OV,Linz,
11102502,OV,Neuwied,
11102503,OV,Puderbach,
11102504,OV,Rengsdorf,
11102505,OV,Waldbreitbach,
11102506,OV,Asbacher-Land,
11102507,OV,Unkel,http://www.b90gruene.de
11102508,OV,Bad Hönningen,
11102600,KV,Südwestpfalz,http://gruene-suedwestpfalz.de
11102604,OV,Hauenstein,
11102606,OV,Rodalben,
11102700,KV,Rhein-Hunsrück,http://www.gruene-rh.de
11102701,OV,Boppard,http://www.gruene-boppard.de
11102702,OV,Emmelshausen,
11102703,OV,Kastellaun,
11102704,OV,Kirchberg,
11102705,OV,Simmern,
11102800,KV,Rhein-Lahn,http://www.gruene-rhein-lahn.de
11102801,OV,Bad Ems,http://www.gruene-bad-ems.de
11102802,OV,Hahnstätten,
11102803,OV,Lahnstein,
11102804,OV,Nassau,
11102805,OV,Nastätten,
11102900,KV,Speyer,http://www.gruene-speyer.de
11103000,KV,Südliche Weinstraße,http://www.gruene-suew.de
11103001,OV,Herxheim,
11103004,OV,Annweiler,
11103005,OV,Edenkoben/Maikammer,
11103100,KV,Trier-Saarburg,http://www.gruene.de/trier-saarburg
11103102,OV,Konz,http://www.gruene-konz.de
11103103,OV,Saarburg,
11103104,OV,Trier-Land,
11103200,KV,Westerwald,http://www.gruene-ww.de
11103201,OV,Bad Marienberg,
11103202,OV,Hachenburg,
11103203,OV,Höhr-Grenzenhausen,
11103204,OV,Montabaur,
11103205,OV,Ransbach-Baumbach,
11103206,OV,Rennerod,
11103207,OV,Selters,
11103208,OV,Wallmerod,
11103209,OV,Westerburg,
11103210,OV,Wirges,
11103211,OV,Simmern/ WW,
11103300,KV,Worms,http://www.gruene-worms.de/
11103301,OV,Heppenheim,
11103302,OV,Rheindürkheim,
11103400,KV,Zweibrücken,http://www.gruene-zweibruecken.de/
11103401,OV,Zweibrücker Land/Sickingerhöhe,
11103500,KV,Trier,http://www.gruene-trier.de
11103600,KV,Pirmasens,
11103700,KV,Kaiserslautern,http://www.gruene-kl.de
11103701,OV,Enkenbach-Alsenborn,
11103703,OV,Süd-Lautern,
11103704,OV,Otterberg,
11103705,OV,Weilerbach,
11200000,LV,Saarland,http://www.gruene-saar.de
11200100,KV,Merzig-Wadern,
11200101,OV,Merzig,www.gruene-merzig.de
11200102,OV,Beckingen,www.gruene-beckingen.de
11200103,OV,Losheim,
11200104,OV,Wadern,www.gruene-wadern.de
11200105,OV,Mettlach,
11200106,OV,Perl,www.gruene-perl.de
11200200,KV,Neunkirchen/Saar,http://www.gruene-surfer.de/network/neunkirchen
11200201,OV,Eppelborn,www.gruene-eppelborn.de
11200202,OV,Illingen,www.illingen.gruene-saar.de
11200203,OV,Merchweiler,www.gruene-merchweiler.de
11200204,OV,Neunkirchen/Saar,www.gruene-neunkirchen-saar.de
11200205,OV,Schiffweiler,www.gruene-schiffweiler.de
11200206,OV,Spiesen-Elversberg,www.gruene-spiesen-elversberg.de
11200207,OV,Ottweiler,www.gruene-ottweiler.de
11200300,KV,Saarpfalz,
11200301,OV,Bexbach,www.gruene-bexbach.de
11200302,OV,Blieskastel,www.gruene-blieskastel.de
11200303,OV,Homburg,www.gruene-homburg.de
11200305,OV,Kirkel,www.gruene-kirkel.de
11200306,OV,Mandelbachtal,gruene-mandelbachtal.de
11200307,OV,Sankt Ingbert,www.gruene-igb.de
11200308,OV,Gersheim,www.gruene-gersheim.de
11200500,KV,Saarlouis,http://www.gruene-saarlouis.de
11200502,OV,Bous,http://www.gruene-bous.de
11200503,OV,Ensdorf,www.gruene-ensdorf.de
11200504,OV,Lebach,www.gruene-lebach.de/
11200505,OV,Nalbach,www.gruene-nalbach.de
11200508,OV,Saarwellingen,www.gruene-saarwellingen.de
11200509,OV,Schmelz,www.gruene-schmelz.de
11200510,OV,Schwalbach,www.gruene-schwalbach-saar.de
11200511,OV,Rehlingen-Siersburg,www.gruene-rehlingen-siersburg.de
11200512,OV,Überherrn,www.gruene-ueberherrn.de
11200513,OV,Wadgassen,www.gruene-wadgassen.de
11200514,OV,Wallerfangen,www.wallerfangen.gruene-surfer.de
11200515,OV,Dillingen/Saar,
11200516,OV,Saarlouis,www.gruene-saarlouis.de
11200600,KV,Sankt Wendel,
11200601,OV,Namborn,
11200602,OV,Freisen,
11200603,OV,Marpingen,
11200604,OV,Sankt Wendel,
11200605,OV,Tholey,www.gruene-tholey.de
11200606,OV,Nonnweiler,
11200607,OV,Oberthal,
11200608,OV,Nohfelden,
11200700,KV,Saarbrücken,http://www.gruene-saarbruecken.de
11200701,OV,Friedrichsthal,www.gruene-friedrichsthal.de
11200702,OV,Großrosseln,www.gruene-grossrosseln.de
11200703,OV,Heusweiler,www.gruene-heusweiler.de
11200704,OV,Kleinblittersdorf,www.gruene-kleinblittersdorf.de
11200705,OV,Püttlingen,www.gruene-puettlingen.de
11200706,OV,Quierschied,
11200707,OV,Riegelsberg,www.gruene-riegelsberg.de
11200708,OV,Sulzbach/Saar,www.gruene-sulzbach.de
11200709,OV,Völklingen,www.gruene-voelklingen.de
11200710,OV,Dudweiler,www.gruene-dudweiler.de
11200711,OV,Halberg,www.gruene-halberg.de
11200712,OV,Saarbrücken-Mitte,www.gruene-saarbruecken.de
11200713,OV,Saarbrücken-West,
11300000,LV,Sachsen,http://www.gruene-sachsen.de/
11304000,KV,Nordsachsen,http://www.gruene-nordsachsen.de
11304100,KV,Landkreis Leipzig,http://www.gruene-landkreis-leipzig.de
11304200,KV,Mittelsachsen,www.gruene-mittelsachsen.de
11304300,KV,Zwickau,http://www.gruene-zwickau.de
11304400,KV,Erzgebirge,www.gruene-erzgebirge.de
11304500,KV,Vogtland,http://www.gruene-vogtland.de
11304600,KV,Meißen,http://www.gruene-meissen.de
11304700,KV,Sächsische Schweiz - Osterzgebirge,http://www.gruene-elbe-weisseritz.de
11304800,KV,Bautzen,http://www.gruene-bautzen.de
11304900,KV,Görlitz,http://www.gruene-goerlitz.de
11305000,KV,Chemnitz,www.gruene-chemnitz.de
11305100,KV,Dresden,www.gruene-dresden.de
11305200,KV,Leipzig,www.gruene-leipzig.de
11400000,LV,Sachsen-Anhalt,http://www.gruene-sachsen-anhalt.de
11400100,KV,Stendal,http://www.gruene-altmark.de/landkreis-stendal/kreisvorstand
11400200,KV,Altmarkkreis Salzwedel,http://gruene-altmark.de/altmarkkreis-salzwedel/kreisvorstand/
11400600,KV,Anhalt-Bitterfeld,http://www.gruene-anhalt-bitterfeld.de
11400700,KV,Börde,http://www.gruene-boerde.de
11400800,KV,Burgenland,http://www.gruene-blk.de
11400900,KV,Dessau-Rosslau,http://www.gruene-dessau.de
11401000,KV,Harz,http://www.gruene-harz.de
11401100,KV,Halle,www.gruene-in-halle.de
11401200,KV,Jerichower Land,
11401400,KV,Magdeburg,http://www.gruene-magdeburg.de
11401500,KV,Mansfeld-Südharz,http://www.gruene-mansfeld-suedharz.de
11401600,KV,Saalekreis,http://www.gruene-saalekreis.de
11402000,KV,Salzland,http://www.salzlandgruene.de/
11402300,KV,Wittenberg,http://www.gruene-wittenberg.de
11500000,LV,Schleswig-Holstein,http://www.sh-gruene.de
11500100,KV,Dithmarschen,http://www.gruene-dithmarschen.de
11500101,OV,Brunsbüttel,
11500102,OV,Meldorf und Umgebung,
11500200,KV,Flensburg,http://www.gruene-flensburg.de
11500300,KV,Kiel,http://www.gruene-kiel.de
11500301,OV,Altenholz,
11500302,OV,Stadtteilgruppe Ostufer,
11500400,KV,Herzogtum Lauenburg,www.gruene-kv-lauenburg.de
11500401,OV,Geesthacht,http://www.gruene-geesthacht.de
11500403,OV,Mölln,
11500404,OV,Ratzeburg,
11500405,OV,Schwarzenbek,
11500406,OV,Börnsen,http://www.gruene-boernsen.de
11500407,OV,Wentorf,
11500408,OV,Lauenburg/Lütau,http://www.gruene-lauenburg-luetau.de/
11500409,OV,Sachsenwald,
11500410,OV,Escheburg,
11500500,KV,Lübeck,http://www.gruene-luebeck.de
11500600,KV,Neumünster,http://www.gruene-nms.de
11500700,KV,Nordfriesland,http://www.gruene-nf.de/
11500702,OV,Bredstedt,
11500704,OV,Föhr-Amrum,http://www.gruene-foehr-amrum.de
11500705,OV,Husum,
11500708,OV,Westerland,
11500709,OV,Niebüll,
11500800,KV,Ostholstein,http://www.gruene-oh.de
11500801,OV,Eutin,http://www.gruene-eutin.de
11500802,OV,Fehmarn,
11500803,OV,Heiligenhafen,http://www.gruene-heiligenhafen.de
11500804,OV,Malente,
11500805,OV,Oldenburg und Amt Oldenburg Land,
11500806,OV,Ratekau,
11500807,OV,Scharbeutz,
11500808,OV,Bad Schwartau,
11500809,OV,Stockelsdorf,http://www.gruene-stockelsdorf.de
11500810,OV,Timmendorfer Strand,http://www.gruene-timmendorfer-strand.de
11500811,OV,Bosau,http://www.gruene-bosau.de/
11500812,OV,Neustadt & Amt OH-Mitte,
11500900,KV,Pinneberg,http://www.gruene-pi.de
11500905,OV,Halstenbek,http://www.gruene-halstenbek.de
11500906,OV,Moorrege,
11500907,OV,Pinneberg,http://www.gruene-pinneberg.de
11500908,OV,Quickborn,
11500909,OV,Schenefeld,http://www.gruene-schenefeld.de
11500910,OV,Tornesch,
11500912,OV,Wedel,
11500913,OV,Uetersen,
11500914,OV,Elmshorn,
11500915,OV,Barmstedt und Umland,
11500916,OV,Bönningstedt,
11500917,OV,Holm,
11500925,OV,Rellingen,
11501000,KV,Plön,http://www.grueneploen.de/
11501001,OV,Heikendorf,
11501002,OV,Schwentinental,
11501003,OV,Preetz,
11501100,KV,Rendsburg-Eckernförde,http://www.gruene-rendsburg-eckernfoerde.de
11501101,OV,Bordesholm,
11501102,OV,Quarnbek,
11501103,OV,Eckernförde,
11501105,OV,Flintbek,http://www.gruene-flintbek.de
11501106,OV,Gettorf,
11501109,OV,Kronshagen,
11501110,OV,Nortorf,
11501111,OV,Osterby,
11501113,OV,Rieseby,
11501114,OV,Schwansen/Kosel,
11501115,OV,Rendsburg,
11501116,OV,Felde,
11501117,OV,Molfsee,
11501200,KV,Schleswig-Flensburg,http://www.gruene-sl-fl.de
11501201,OV,Böklund/Süderbarup,
11501202,OV,Glücksburg,
11501203,OV,Hürup,
11501204,OV,Kappeln,http://www.gruene.w3nodi.net
11501205,OV,Stolk,
11501206,OV,Schleswig,
11501207,OV,Handewitt,
11501208,OV,Angeln Mitte,
11501300,KV,Segeberg,http://gruene-se-kv.gruenes-cms.de
11501301,OV,Alveslohe,
11501302,OV,Bad Bramstedt,http://www.gruene-badbramstedt.de
11501303,OV,Bornhöved,
11501306,OV,Henstedt-Ulzburg,
11501307,OV,Kaltenkirchen,
11501308,OV,Norderstedt,
11501309,OV,Bad Segeberg,
11501310,OV,Trave-Land,
11501400,KV,Steinburg,www.gruene-steinburg.de
11501401,OV,Itzehoe,
11501402,OV,Wilster und Umgebung,
11501403,OV,Glückstadt und Umgebung,
11501500,KV,Stormarn,http://www.gruene-stormarn.de
11501501,OV,Ahrensburg,http://www.gruene-ahrensburg.de
11501502,OV,Ammersbek,
11501503,OV,Bargteheide,
11501505,OV,Barsbüttel,
11501506,OV,Großhansdorf,
11501507,OV,Bad Oldesloe,www.gruene-bad-oldesloe.de
11501509,OV,Reinbek,http://www.gruene-reinbek.de
11501511,OV,Trittau,
11501512,OV,Reinfeld/Nordstormarn,
11501513,OV,Tangstedt,
11501525,OV,Glinde,http://www.gruene-glinde.de
11600000,LV,Thüringen,http://www.gruene-thueringen.de
11600100,KV,Altenburg,http://www.gruene-altenburg.de
11600200,KV,Eichsfeld,http://www.eichsfeldgruene.de
11600300,KV,Erfurt,http://www.gruenestadterfurt.de/
11600400,KV,Gera,http://www.gruene-gera.de/
11600500,KV,Gotha,http://gruene-gotha.de
11600600,KV,Greiz,http://www.gruene-greiz.de
11600800,KV,Ilm-Kreis,http://www.gruene-ilmkreis.de
11600900,KV,Jena,http://www.gruene-jena.de
11601000,KV,Kyffhäuserkreis,http://www.gruene-kyffhaeuserkreis.de/
11601100,KV,Nordhausen,http://www.gruene-nordhausen.de
11601200,KV,Saale-Holzlandkreis,http://www.gruene-shk.de
11601300,KV,Saale-Orla,http://www.gruene-sok.de
11601400,KV,Saalfeld-Rudolstadt,http://www.gruene-slf-ru.de
11601500,KV,Sömmerda,http://gruene.lawfinger.de
11601700,KV,Schmalkalden-Meiningen-Suhl,http://www.gruene-sm.de
11601900,KV,Unstrut-Hainich,http://grueneuhk.wordpress.com
11602000,KV,Wartburgkreis/Stadt Eisenach,http://www.gruene-wartburgkreis-eisenach.de
11602100,KV,Weimar-Stadt,http://www.gruene-weimar.de
11602200,KV,Weimarer Land,http://www.gruene-im-weimarer-land.de/
11602300,KV,Sonneberg-Hildburghausen,
